booking_id,passenger_id,flight_id,airport_id,seat_class,amount,currency,booking_date,booking_channel
B023785,P01368,F0012,A069,Business,950.69,EUR,2025-09-19,website
B023786,P01297,F0250,A073,Economy,178.58,EUR,2025-09-19,website
B023787,P01773,F0447,A022,Economy,101.36,GBP,2025-09-19,website
B023788,P01593,F0161,A052,Economy,159.75,USD,2025-09-19,website
B023789,P00688,F0438,A039,Economy,173.08,EUR,2025-09-19,website
B023790,P00171,F0379,A018,Economy,110.87,USD,2025-09-19,website
B023791,P01068,F0117,A057,Economy,107.54,EUR,2025-09-19,travel_agency
B023792,P00498,F0192,A037,Economy,131.15,EUR,2025-09-19,website
B023793,P00809,F0118,A020,First,2882.91,EUR,2025-09-19,website
B023794,P01056,F0401,A060,Economy,75.48,EUR,2025-09-19,website
B023795,P00047,F0142,A028,Economy,170.25,GBP,2025-09-19,travel_agency
B023796,P00932,F0414,A039,Economy,110.86,EUR,2025-09-19,website
B023797,P00456,F0462,A068,Economy,122.13,EUR,2025-09-19,call_center
B023798,P01982,F0196,A066,Economy,193.36,USD,2025-09-19,website
B023799,P01900,F0446,A030,Business,1198.19,USD,2025-09-19,website
B023800,P01716,F0212,A064,Premium Economy,235.4,EUR,2025-09-19,mobile_app
B023801,P00089,F0405,A049,Economy,193.9,EUR,2025-09-19,call_center
B023802,P00619,F0401,A060,Economy,114.96,USD,2025-09-19,website
B023803,P01024,F0214,A038,Premium Economy,474.28,USD,2025-09-19,mobile_app
B023804,P01394,F0005,A007,Business,877.82,USD,2025-09-19,website
B023805,P01995,F0066,A051,Economy,155.1,EUR,2025-09-19,mobile_app
B023806,P00594,F0334,A032,Business,687.53,USD,2025-09-19,website
B023807,P01328,F0158,A072,Business,937.64,EUR,2025-09-19,travel_agency
B023808,P01684,F0163,A011,Economy,191.32,USD,2025-09-19,website
B023809,P00638,F0370,A059,Premium Economy,200.09,EUR,2025-09-19,mobile_app
B023810,P01213,F0173,A040,Economy,184.2,USD,2025-09-19,website
B023811,P00152,F0234,A004,Business,1351.09,USD,2025-09-19,website
B023812,P00405,F0016,A008,Economy,148.9,EUR,2025-09-19,mobile_app
B023813,P01745,F0073,A026,Economy,144.79,EUR,2025-09-19,travel_agency
B023814,P01809,F0007,A015,Economy,160.36,GBP,2025-09-19,travel_agency
B023815,P00385,F0235,A052,Economy,119.96,USD,2025-09-19,mobile_app
B023816,P00608,F0318,A010,Premium Economy,196.47,EUR,2025-09-19,website
B023817,P00465,F0414,A039,Premium Economy,474.98,EUR,2025-09-19,website
B023818,P01755,F0388,A008,Economy,155.27,USD,2025-09-19,mobile_app
B023819,P01290,F0005,A007,Business,1246.61,USD,2025-09-19,travel_agency
B023820,P01855,F0446,A030,Economy,110.57,EUR,2025-09-19,travel_agency
B023821,P01507,F0442,A007,First,1441.71,EUR,2025-09-19,call_center
B023822,P00055,F0178,A008,Economy,121.64,EUR,2025-09-19,website
B023823,P00887,F0469,A007,Economy,189.34,USD,2025-09-19,website
B023824,P01569,F0124,A031,Economy,142.58,EUR,2025-09-19,website
B023825,P00049,F0270,A044,Economy,133.37,EUR,2025-09-19,call_center
B023826,P00530,F0261,A057,Economy,91.89,USD,2025-09-19,mobile_app
B023827,P01854,F0250,A073,Economy,86.02,EUR,2025-09-19,travel_agency
B023828,P01649,F0293,A023,Economy,193.67,GBP,2025-09-19,website
B023829,P01474,F0016,A008,Economy,167.0,GBP,2025-09-19,mobile_app
B023830,P00716,F0187,A017,Economy,180.76,GBP,2025-09-19,mobile_app
B023831,P01891,F0025,A070,Economy,147.47,EUR,2025-09-19,website
B023832,P01570,F0184,A043,Economy,141.65,EUR,2025-09-19,website
B023833,P00131,F0004,A075,Business,1031.0,USD,2025-09-19,mobile_app
B023834,P01917,F0050,A073,Economy,107.34,USD,2025-09-19,website
B023835,P00655,F0270,A044,Premium Economy,265.48,EUR,2025-09-19,mobile_app
B023836,P01010,F0442,A007,Economy,103.39,USD,2025-09-19,website
B023837,P00576,F0265,A026,Economy,98.93,USD,2025-09-19,travel_agency
B023838,P01574,F0066,A051,Economy,122.23,EUR,2025-09-19,travel_agency
B023839,P01003,F0454,A066,Business,1068.38,GBP,2025-09-19,travel_agency
B023840,P01416,F0212,A064,Economy,190.32,USD,2025-09-19,website
B023841,P01241,F0448,A007,Economy,149.05,GBP,2025-09-19,website
B023842,P01739,F0316,A073,Premium Economy,306.44,EUR,2025-09-19,mobile_app
B023843,P01738,F0286,A001,Economy,138.09,USD,2025-09-19,website
B023844,P01289,F0439,A068,Business,828.05,GBP,2025-09-19,travel_agency
B023845,P00150,F0026,A068,Economy,95.62,USD,2025-09-19,mobile_app
B023846,P01478,F0332,A077,Economy,186.3,EUR,2025-09-19,travel_agency
B023847,P01208,F0387,A010,Economy,96.89,GBP,2025-09-19,website
B023848,P01345,F0286,A001,Premium Economy,418.43,EUR,2025-09-19,call_center
B023849,P00365,F0028,A011,Economy,190.46,EUR,2025-09-19,mobile_app
B023850,P01028,F0262,A035,Economy,191.38,GBP,2025-09-19,travel_agency
B023851,P01563,F0112,A065,Premium Economy,215.84,USD,2025-09-19,mobile_app
B023852,P00442,F0440,A033,Economy,98.48,USD,2025-09-19,website
B023853,P00047,F0028,A011,Business,858.19,EUR,2025-09-19,website
B023854,P01308,F0459,A051,Economy,100.03,USD,2025-09-19,travel_agency
B023855,P00087,F0274,A016,Economy,188.39,USD,2025-09-19,mobile_app
B023856,P01194,F0286,A001,Economy,186.75,USD,2025-09-19,website
B023857,P00337,F0353,A011,Economy,195.76,EUR,2025-09-19,website
B023858,P01151,F0364,A018,Business,1330.36,EUR,2025-09-19,travel_agency
B023859,P01968,F0071,A028,Economy,140.2,USD,2025-09-19,website
B023860,P00877,F0456,A024,Economy,181.55,USD,2025-09-19,website
B023861,P00069,F0439,A068,Premium Economy,367.89,EUR,2025-09-19,mobile_app
B023862,P00268,F0170,A041,Business,919.54,GBP,2025-09-19,mobile_app
B023863,P01751,F0334,A032,Business,545.92,EUR,2025-09-19,travel_agency
B023864,P01113,F0168,A056,Business,565.17,USD,2025-09-19,travel_agency
B023865,P01281,F0366,A066,Premium Economy,434.23,GBP,2025-09-19,website
B023866,P01064,F0026,A068,Economy,196.17,GBP,2025-09-19,website
B023867,P01742,F0456,A024,Premium Economy,442.45,USD,2025-09-19,travel_agency
B023868,P00970,F0226,A012,Business,1343.87,USD,2025-09-19,website
B023869,P00969,F0469,A007,Economy,96.08,EUR,2025-09-19,travel_agency
B023870,P01511,F0073,A026,Business,793.02,USD,2025-09-19,website
B023871,P00913,F0275,A016,Economy,189.82,USD,2025-09-19,website
B023872,P01638,F0368,A035,Business,1035.43,EUR,2025-09-19,mobile_app
B023873,P01550,F0452,A061,Economy,82.09,EUR,2025-09-19,website
B023874,P01271,F0311,A023,Economy,102.05,USD,2025-09-19,website
B023875,P00266,F0387,A010,Economy,84.79,EUR,2025-09-19,website
B023876,P01275,F0265,A026,Premium Economy,300.9,EUR,2025-09-19,travel_agency
B023877,P00735,F0112,A065,Economy,150.74,GBP,2025-09-19,website
B023878,P00119,F0441,A053,Premium Economy,227.54,EUR,2025-09-19,website
B023879,P00180,F0028,A011,Economy,74.22,USD,2025-09-19,website
B023880,P01142,F0066,A051,Economy,81.78,EUR,2025-09-19,mobile_app
B023881,P00314,F0005,A007,Premium Economy,384.37,USD,2025-09-19,website
B023882,P00205,F0303,A029,Premium Economy,341.27,EUR,2025-09-19,mobile_app
B023883,P01982,F0134,A072,Business,1294.14,EUR,2025-09-19,mobile_app
B023884,P01666,F0457,A032,Economy,179.84,USD,2025-09-19,website
B023885,P01564,F0409,A041,Business,1191.32,GBP,2025-09-19,website
B023886,P01193,F0190,A044,Economy,154.26,USD,2025-09-19,mobile_app
B023887,P01112,F0366,A066,Economy,79.02,EUR,2025-09-19,website
B023888,P02007,F0284,A054,Economy,164.83,USD,2025-09-19,travel_agency
B023889,P01972,F0137,A039,Economy,161.41,EUR,2025-09-19,mobile_app
B023890,P01049,F0064,A078,Economy,183.0,USD,2025-09-19,mobile_app
B023891,P01482,F0284,A054,Economy,149.77,GBP,2025-09-19,website
B023892,P01381,F0053,A031,Economy,175.27,USD,2025-09-19,travel_agency
B023893,P00154,F0250,A073,Economy,179.12,USD,2025-09-19,website
B023894,P00842,F0192,A037,Premium Economy,295.2,EUR,2025-09-19,mobile_app
B023895,P01947,F0224,A047,Business,727.69,USD,2025-09-19,mobile_app
B023896,P01814,F0004,A075,Business,1381.36,GBP,2025-09-19,travel_agency
B023897,P00883,F0447,A022,Business,757.34,EUR,2025-09-19,travel_agency
B023898,P00728,F0049,A038,Economy,177.96,USD,2025-09-19,mobile_app
B023899,P00671,F0468,A012,Economy,143.9,EUR,2025-09-19,call_center
B023900,P00608,F0129,A064,Economy,137.52,EUR,2025-09-19,website
B023901,P00947,F0234,A004,Economy,126.97,GBP,2025-09-19,travel_agency
B023902,P01307,F0053,A031,Business,907.39,EUR,2025-09-19,travel_agency
B023903,P00238,F0346,A044,Business,1068.57,EUR,2025-09-19,travel_agency
B023904,P01206,F0178,A008,Business,1186.34,GBP,2025-09-19,website
B023905,P02017,F0049,A038,Economy,76.28,GBP,2025-09-19,travel_agency
B023906,P00517,F0453,A042,Business,1185.33,GBP,2025-09-19,mobile_app
B023907,P01248,F0387,A010,Economy,178.33,EUR,2025-09-19,website
B023908,P01313,F0226,A012,Economy,123.77,GBP,2025-09-19,travel_agency
B023909,P01486,F0155,A017,Economy,106.23,EUR,2025-09-19,mobile_app
B023910,P01058,F0025,A070,Premium Economy,370.98,USD,2025-09-19,mobile_app
B023911,P00894,F0112,A065,Premium Economy,300.84,EUR,2025-09-19,website
B023912,P00819,F0437,A062,Premium Economy,228.89,GBP,2025-09-19,travel_agency
B023913,P01547,F0457,A032,Economy,125.04,EUR,2025-09-19,website
B023914,P00887,F0442,A007,Economy,197.05,USD,2025-09-19,travel_agency
B023915,P01528,F0184,A043,Economy,155.24,EUR,2025-09-19,mobile_app
B023916,P01936,F0237,A045,Economy,92.2,USD,2025-09-19,travel_agency
B023917,P00158,F0438,A039,Economy,167.8,USD,2025-09-19,mobile_app
B023918,P01997,F0025,A070,Economy,122.72,USD,2025-09-19,call_center
B023919,P00088,F0012,A069,Economy,168.62,USD,2025-09-19,website
B023920,P01792,F0203,A019,Economy,74.57,EUR,2025-09-19,website
B023921,P00776,F0265,A026,Economy,97.41,EUR,2025-09-19,call_center
B023922,P00250,F0447,A022,Economy,170.81,EUR,2025-09-19,mobile_app
B023923,P00725,F0016,A008,Economy,162.78,EUR,2025-09-19,mobile_app
B023924,P01820,F0251,A040,Premium Economy,474.92,USD,2025-09-19,website
B023925,P01897,F0358,A063,Economy,82.74,USD,2025-09-19,mobile_app
B023926,P00384,F0464,A075,Economy,92.81,EUR,2025-09-19,mobile_app
B023927,P01819,F0061,A020,Economy,168.63,USD,2025-09-19,mobile_app
B023928,P00430,F0012,A069,Premium Economy,476.05,EUR,2025-09-19,call_center
B023929,P00345,F0207,A043,Economy,82.3,EUR,2025-09-19,call_center
B023930,P00803,F0303,A029,First,2631.92,USD,2025-09-19,mobile_app
B023931,P00136,F0223,A045,Premium Economy,258.13,USD,2025-09-19,website
B023932,P01584,F0074,A077,Premium Economy,293.1,EUR,2025-09-19,travel_agency
B023933,P00964,F0168,A056,Economy,80.65,EUR,2025-09-19,website
B023934,P01607,F0099,A039,Economy,90.95,USD,2025-09-19,call_center
B023935,P00158,F0007,A015,First,1263.09,GBP,2025-09-19,mobile_app
B023936,P00224,F0234,A004,Economy,89.33,USD,2025-09-19,mobile_app
B023937,P01167,F0316,A073,Premium Economy,199.64,USD,2025-09-19,website
B023938,P02009,F0446,A030,Economy,105.97,EUR,2025-09-19,website
B023939,P00458,F0457,A032,Premium Economy,328.38,GBP,2025-09-19,website
B023940,P00185,F0262,A035,Economy,151.09,USD,2025-09-19,mobile_app
B023941,P00409,F0351,A063,Business,791.3,GBP,2025-09-19,travel_agency
B023942,P01188,F0190,A044,Premium Economy,401.33,EUR,2025-09-19,mobile_app
B023943,P00397,F0288,A015,Economy,115.05,EUR,2025-09-19,mobile_app
B023944,P01469,F0313,A032,Premium Economy,461.09,EUR,2025-09-19,mobile_app
B023945,P00743,F0445,A016,Economy,124.66,EUR,2025-09-19,mobile_app
B023946,P01404,F0405,A049,Premium Economy,401.9,EUR,2025-09-19,mobile_app
B023947,P00189,F0458,A029,Premium Economy,177.64,USD,2025-09-19,website
B023948,P00460,F0069,A070,Business,680.39,USD,2025-09-19,travel_agency
B023949,P01640,F0364,A018,Business,1224.13,EUR,2025-09-19,website
B023950,P01417,F0064,A078,Economy,193.67,USD,2025-09-19,mobile_app
B023951,P00111,F0346,A044,Economy,175.18,USD,2025-09-19,website
B023952,P00059,F0076,A059,First,2582.61,EUR,2025-09-19,website
B023953,P00505,F0414,A039,Premium Economy,206.35,EUR,2025-09-19,mobile_app
B023954,P01562,F0076,A059,Economy,149.08,USD,2025-09-19,travel_agency
B023955,P00881,F0413,A042,Business,688.59,EUR,2025-09-19,website
B023956,P00948,F0026,A068,Economy,151.74,EUR,2025-09-19,mobile_app
B023957,P00346,F0388,A008,Economy,103.24,USD,2025-09-19,mobile_app
B023958,P00749,F0458,A029,Economy,155.08,EUR,2025-09-19,website
B023959,P00473,F0419,A051,Economy,121.0,EUR,2025-09-19,website
B023960,P01213,F0058,A071,Economy,172.61,EUR,2025-09-19,travel_agency
B023961,P00489,F0293,A023,Economy,78.56,EUR,2025-09-19,call_center
B023962,P01571,F0159,A080,Economy,102.04,EUR,2025-09-19,travel_agency
B023963,P01902,F0370,A059,Economy,93.06,EUR,2025-09-19,mobile_app
B023964,P00026,F0029,A041,Economy,88.06,EUR,2025-09-19,website
B023965,P00166,F0469,A007,Economy,139.15,USD,2025-09-19,mobile_app
B023966,P01449,F0468,A012,Economy,74.79,EUR,2025-09-19,website
B023967,P01583,F0212,A064,Economy,145.26,EUR,2025-09-19,travel_agency
B023968,P00678,F0391,A009,Economy,183.32,EUR,2025-09-19,website
B023969,P01894,F0178,A008,Business,534.66,EUR,2025-09-19,mobile_app
B023970,P00207,F0069,A070,Economy,76.63,EUR,2025-09-19,travel_agency
B023971,P01955,F0261,A057,Economy,128.93,GBP,2025-09-19,website
B023972,P01478,F0099,A039,Economy,129.33,EUR,2025-09-19,website
B023973,P01563,F0368,A035,Economy,123.5,GBP,2025-09-19,website
B023974,P01418,F0437,A062,Premium Economy,243.96,GBP,2025-09-19,website
B023975,P01277,F0128,A038,Premium Economy,235.36,USD,2025-09-19,website
B023976,P01115,F0370,A059,Economy,180.75,EUR,2025-09-19,travel_agency
B023977,P01417,F0074,A077,Economy,191.38,EUR,2025-09-19,website
B023978,P00755,F0316,A073,Premium Economy,342.87,USD,2025-09-19,mobile_app
B023979,P01218,F0255,A061,Premium Economy,436.58,USD,2025-09-19,travel_agency
B023980,P01873,F0137,A039,Economy,113.59,EUR,2025-09-19,website
B023981,P01875,F0007,A015,Premium Economy,399.83,USD,2025-09-19,travel_agency
B023982,P01172,F0025,A070,Economy,111.45,EUR,2025-09-19,mobile_app
B023983,P01576,F0469,A007,Premium Economy,206.65,GBP,2025-09-19,travel_agency
B023984,P00667,F0465,A019,Premium Economy,384.04,USD,2025-09-19,website
B023985,P01027,F0456,A024,Economy,109.7,USD,2025-09-19,website
B023986,P01862,F0401,A060,Premium Economy,240.04,GBP,2025-09-19,website
B023987,P00429,F0016,A008,Economy,97.72,EUR,2025-09-19,website
B023988,P02028,F0253,A032,First,2303.59,USD,2025-09-19,travel_agency
B023989,P00965,F0170,A041,Economy,154.88,USD,2025-09-19,website
B023990,P01182,F0128,A038,Premium Economy,426.32,USD,2025-09-19,website
