booking_id,passenger_id,flight_id,airport_id,seat_class,amount,currency,booking_date,booking_channel
B011202,P00642,F0017,A063,Economy,79.58,EUR,2025-09-09,mobile_app
B011203,P01562,F0253,A032,Economy,172.38,EUR,2025-09-09,travel_agency
B011204,P01790,F0320,A030,Economy,177.77,GBP,2025-09-09,website
B011205,P00483,F0304,A020,Economy,123.98,GBP,2025-09-09,website
B011206,P00549,F0157,A065,Economy,155.43,EUR,2025-09-09,website
B011207,P01662,F0003,A018,Economy,101.77,GBP,2025-09-09,website
B011208,P01743,F0419,A051,Economy,128.74,USD,2025-09-09,mobile_app
B011209,P00621,F0085,A016,Economy,165.87,EUR,2025-09-09,mobile_app
B011210,P01784,F0218,A073,Economy,80.79,USD,2025-09-09,mobile_app
B011211,P01390,F0408,A073,Economy,105.33,EUR,2025-09-09,travel_agency
B011212,P00858,F0383,A078,Economy,130.95,USD,2025-09-09,mobile_app
B011213,P00564,F0236,A062,Economy,185.09,EUR,2025-09-09,call_center
B011214,P01504,F0351,A063,Premium Economy,432.15,EUR,2025-09-09,travel_agency
B011215,P01779,F0028,A011,Economy,146.74,USD,2025-09-09,website
B011216,P00221,F0113,A063,Premium Economy,241.3,EUR,2025-09-09,website
B011217,P00499,F0084,A046,Economy,182.67,EUR,2025-09-09,website
B011218,P00594,F0046,A015,Economy,164.23,EUR,2025-09-09,website
B011219,P01491,F0001,A042,Economy,88.26,EUR,2025-09-09,website
B011220,P00955,F0224,A047,Business,1104.52,EUR,2025-09-09,website
B011221,P00104,F0305,A044,Economy,74.5,USD,2025-09-09,website
B011222,P00173,F0268,A059,Economy,136.44,EUR,2025-09-09,website
B011223,P01257,F0104,A064,Economy,171.3,EUR,2025-09-09,mobile_app
B011224,P00961,F0185,A078,Economy,179.27,EUR,2025-09-09,website
B011225,P00272,F0232,A020,Economy,190.92,EUR,2025-09-09,website
B011226,P00954,F0391,A009,First,1868.63,EUR,2025-09-09,travel_agency
B011227,P01875,F0121,A013,Economy,154.77,USD,2025-09-09,travel_agency
B011228,P00531,F0326,A071,First,2196.71,EUR,2025-09-09,call_center
