booking_id,passenger_id,flight_id,airport_id,seat_class,amount,currency,booking_date,booking_channel
B026585,P00017,F0156,A046,Economy,106.11,USD,2025-09-23,website
B026586,P01935,F0131,A017,Economy,88.98,EUR,2025-09-23,travel_agency
B026587,P00938,F0293,A023,Economy,122.89,USD,2025-09-23,website
B026588,P00568,F0019,A053,Economy,132.44,USD,2025-09-23,website
B026589,P02090,F0133,A038,Economy,178.17,GBP,2025-09-23,website
B026590,P01150,F0368,A071,Economy,169.4,EUR,2025-09-23,travel_agency
B026591,P00439,F0348,A056,Business,1327.61,EUR,2025-09-23,mobile_app
B026592,P01868,F0274,A016,Economy,189.16,EUR,2025-09-23,travel_agency
B026593,P00711,F0208,A062,Economy,117.19,EUR,2025-09-23,mobile_app
B026594,P00177,F0143,A009,Economy,77.19,USD,2025-09-23,mobile_app
B026595,P00155,F0090,A063,Economy,187.66,EUR,2025-09-23,website
B026596,P01705,F0021,A024,Premium Economy,260.26,GBP,2025-09-23,website
B026597,P02095,F0025,A070,Economy,148.09,USD,2025-09-23,website
B026598,P00928,F0038,A056,First,1973.71,EUR,2025-09-23,travel_agency
B026599,P01352,F0331,A051,Business,1054.46,USD,2025-09-23,website
B026600,P00356,F0359,A031,Economy,189.59,USD,2025-09-23,website
B026601,P00858,F0041,A032,Economy,107.48,EUR,2025-09-23,website
B026602,P00209,F0362,A065,Business,617.91,USD,2025-09-23,call_center
B026603,P01169,F0168,A056,Business,844.33,USD,2025-09-23,website
B026604,P00955,F0047,A069,Economy,142.31,EUR,2025-09-23,website
B026605,P00884,F0149,A014,Business,997.15,GBP,2025-09-23,website
B026606,P01031,F0120,A080,Economy,131.74,USD,2025-09-23,website
B026607,P01051,F0078,A032,Economy,169.09,EUR,2025-09-23,mobile_app
B026608,P01324,F0179,A048,Economy,87.82,USD,2025-09-23,mobile_app
B026609,P01236,F0105,A042,Economy,99.99,USD,2025-09-23,mobile_app
B026610,P00308,F0362,A065,Economy,194.46,USD,2025-09-23,mobile_app
B026611,P00156,F0123,A073,Economy,163.7,USD,2025-09-23,mobile_app
B026612,P01009,F0242,A037,Premium Economy,472.57,USD,2025-09-23,mobile_app
B026613,P01559,F0200,A028,Premium Economy,459.48,EUR,2025-09-23,website
B026614,P01679,F0259,A072,Economy,185.6,EUR,2025-09-23,travel_agency
B026615,P00460,F0184,A043,Business,1054.69,EUR,2025-09-23,website
B026616,P01851,F0273,A075,Business,974.02,USD,2025-09-23,travel_agency
B026617,P00001,F0084,A046,Economy,95.91,GBP,2025-09-23,website
B026618,P01252,F0319,A050,Economy,146.72,GBP,2025-09-23,mobile_app
B026619,P01235,F0038,A056,Economy,174.35,GBP,2025-09-23,mobile_app
B026620,P00481,F0012,A069,First,2662.48,GBP,2025-09-23,website
B026621,P02091,F0124,A031,Economy,72.02,USD,2025-09-23,website
B026622,P00163,F0365,A017,Economy,118.46,EUR,2025-09-23,mobile_app
B026623,P00738,F0073,A026,Economy,87.29,USD,2025-09-23,website
B026624,P01017,F0268,A059,Economy,75.93,EUR,2025-09-23,website
B026625,P01675,F0008,A059,Business,884.83,EUR,2025-09-23,website
B026626,P01582,F0214,A038,Business,1250.74,EUR,2025-09-23,mobile_app
B026627,P00339,F0332,A077,Business,661.57,EUR,2025-09-23,mobile_app
B026628,P02056,F0036,A017,Economy,164.97,EUR,2025-09-23,website
B026629,P01192,F0100,A006,Economy,100.27,EUR,2025-09-23,mobile_app
B026630,P00408,F0316,A073,Premium Economy,339.58,EUR,2025-09-23,website
B026631,P00213,F0165,A045,Premium Economy,403.49,USD,2025-09-23,website
B026632,P00911,F0161,A052,Premium Economy,360.93,EUR,2025-09-23,website
B026633,P01304,F0032,A057,Economy,88.38,USD,2025-09-23,travel_agency
B026634,P01324,F0003,A018,Economy,86.7,EUR,2025-09-23,website
B026635,P02027,F0348,A056,Economy,136.91,EUR,2025-09-23,mobile_app
B026636,P00227,F0027,A031,Economy,74.89,GBP,2025-09-23,travel_agency
B026637,P00888,F0340,A073,Economy,91.88,USD,2025-09-23,mobile_app
B026638,P00665,F0025,A070,Economy,150.53,USD,2025-09-23,website
B026639,P01966,F0358,A030,Economy,88.58,USD,2025-09-23,travel_agency
B026640,P01884,F0342,A051,Premium Economy,193.36,EUR,2025-09-23,mobile_app
B026641,P00543,F0204,A024,Premium Economy,242.05,GBP,2025-09-23,travel_agency
B026642,P02102,F0130,A018,Economy,138.27,EUR,2025-09-23,travel_agency
B026643,P01407,F0025,A070,Premium Economy,292.43,EUR,2025-09-23,travel_agency
B026644,P02064,F0280,A012,Premium Economy,288.66,USD,2025-09-23,travel_agency
B026645,P01495,F0368,A071,Economy,121.5,USD,2025-09-23,call_center
B026646,P00063,F0227,A053,Business,601.29,USD,2025-09-23,website
B026647,P00005,F0156,A046,Economy,86.37,EUR,2025-09-23,mobile_app
B026648,P01856,F0352,A045,Economy,141.65,GBP,2025-09-23,call_center
B026649,P00516,F0045,A014,First,2837.51,USD,2025-09-23,travel_agency
B026650,P01552,F0176,A064,Economy,174.88,EUR,2025-09-23,website
B026651,P01709,F0161,A052,Economy,177.36,EUR,2025-09-23,mobile_app
B026652,P01420,F0320,A030,Economy,116.37,USD,2025-09-23,travel_agency
B026653,P00880,F0046,A015,Economy,82.48,USD,2025-09-23,travel_agency
B026654,P02129,F0355,A064,First,2414.49,USD,2025-09-23,travel_agency
B026655,P00121,F0030,A010,Economy,187.58,EUR,2025-09-23,mobile_app
B026656,P00357,F0165,A045,Business,1398.87,GBP,2025-09-23,mobile_app
B026657,P01739,F0154,A061,Premium Economy,273.57,EUR,2025-09-23,mobile_app
B026658,P01679,F0300,A032,Economy,113.91,USD,2025-09-23,call_center
B026659,P00939,F0116,A020,Premium Economy,284.49,EUR,2025-09-23,mobile_app
B026660,P00015,F0039,A032,Economy,73.15,EUR,2025-09-23,website
