booking_id,passenger_id,flight_id,airport_id,seat_class,amount,currency,booking_date,booking_channel
B035213,P00368,F0303,A029,Economy,120.52,EUR,2025-09-30,website
B035214,P02091,F0302,A013,Economy,95.09,EUR,2025-09-30,website
B035215,P00807,F0193,A074,First,1253.35,EUR,2025-09-30,mobile_app
B035216,P01567,F0339,A011,Business,692.46,EUR,2025-09-30,website
B035217,P01636,F0350,A069,Economy,103.91,EUR,2025-09-30,website
B035218,P01705,F0336,A038,Economy,194.01,USD,2025-09-30,call_center
B035219,P00091,F0311,A023,Economy,159.11,EUR,2025-09-30,website
B035220,P00356,F0099,A039,Economy,139.77,EUR,2025-09-30,website
B035221,P01914,F0042,A026,Economy,143.55,USD,2025-09-30,website
B035222,P00346,F0342,A051,Business,744.48,EUR,2025-09-30,travel_agency
B035223,P00960,F0330,A064,Economy,146.54,USD,2025-09-30,mobile_app
B035224,P00082,F0302,A013,Economy,111.02,USD,2025-09-30,website
B035225,P00665,F0060,A043,Economy,72.41,EUR,2025-09-30,mobile_app
B035226,P01554,F0160,A035,Premium Economy,438.47,EUR,2025-09-30,mobile_app
B035227,P00689,F0013,A078,Economy,119.43,EUR,2025-09-30,mobile_app
B035228,P01497,F0212,A064,Premium Economy,437.92,GBP,2025-09-30,website
B035229,P00897,F0127,A062,Economy,164.19,EUR,2025-09-30,website
B035230,P00670,F0328,A018,Economy,92.67,GBP,2025-09-30,travel_agency
B035231,P01283,F0129,A064,Premium Economy,310.37,EUR,2025-09-30,call_center
B035232,P01307,F0273,A075,Economy,193.18,GBP,2025-09-30,travel_agency
B035233,P01320,F0053,A031,Economy,134.93,EUR,2025-09-30,website
B035234,P01081,F0008,A059,Business,799.03,USD,2025-09-30,website
B035235,P01861,F0086,A076,Economy,87.21,GBP,2025-09-30,travel_agency
B035236,P01857,F0120,A080,Economy,171.4,USD,2025-09-30,travel_agency
B035237,P00170,F0303,A029,Economy,133.03,EUR,2025-09-30,mobile_app
B035238,P00600,F0279,A022,Economy,197.57,USD,2025-09-30,website
B035239,P00129,F0086,A076,Economy,136.9,EUR,2025-09-30,website
B035240,P00973,F0205,A065,First,2599.67,EUR,2025-09-30,travel_agency
B035241,P00942,F0102,A067,Economy,141.08,GBP,2025-09-30,call_center
B035242,P01914,F0275,A016,Economy,78.4,GBP,2025-09-30,travel_agency
B035243,P00286,F0050,A073,Economy,133.05,EUR,2025-09-30,website
B035244,P01378,F0187,A017,Premium Economy,271.31,EUR,2025-09-30,travel_agency
B035245,P01726,F0277,A028,Economy,114.25,EUR,2025-09-30,mobile_app
B035246,P01917,F0257,A034,Premium Economy,320.83,GBP,2025-09-30,travel_agency
B035247,P01786,F0362,A065,Economy,103.39,USD,2025-09-30,website
B035248,P01543,F0285,A045,Premium Economy,262.53,USD,2025-09-30,website
B035249,P01195,F0225,A047,Economy,91.28,USD,2025-09-30,travel_agency
B035250,P00370,F0119,A043,Economy,103.07,EUR,2025-09-30,mobile_app
B035251,P01562,F0089,A057,Economy,140.22,GBP,2025-09-30,website
B035252,P00784,F0195,A014,Economy,162.33,EUR,2025-09-30,travel_agency
B035253,P01302,F0361,A027,Business,537.06,GBP,2025-09-30,mobile_app
B035254,P00107,F0148,A067,Economy,194.45,EUR,2025-09-30,website
B035255,P00924,F0112,A065,Economy,179.25,USD,2025-09-30,website
B035256,P01008,F0113,A063,Premium Economy,213.19,USD,2025-09-30,travel_agency
B035257,P01094,F0334,A032,Economy,115.0,USD,2025-09-30,mobile_app
B035258,P00948,F0247,A052,Premium Economy,199.65,USD,2025-09-30,mobile_app
B035259,P02070,F0076,A059,Premium Economy,353.4,EUR,2025-09-30,website
B035260,P01534,F0178,A008,Premium Economy,232.48,USD,2025-09-30,mobile_app
B035261,P00506,F0064,A078,Economy,185.37,EUR,2025-09-30,call_center
B035262,P02120,F0048,A016,Premium Economy,211.88,USD,2025-09-30,website
B035263,P00511,F0177,A041,Economy,171.01,USD,2025-09-30,mobile_app
B035264,P01268,F0077,A069,Premium Economy,453.98,USD,2025-09-30,website
B035265,P00298,F0075,A065,Premium Economy,366.24,USD,2025-09-30,website
B035266,P01984,F0297,A058,Economy,144.37,EUR,2025-09-30,travel_agency
B035267,P00787,F0154,A061,Economy,129.82,EUR,2025-09-30,website
B035268,P00815,F0047,A069,Economy,137.32,GBP,2025-09-30,website
B035269,P00555,F0196,A066,Premium Economy,392.48,GBP,2025-09-30,website
B035270,P01552,F0204,A024,Economy,81.28,EUR,2025-09-30,mobile_app
B035271,P00547,F0356,A077,Economy,175.16,EUR,2025-09-30,website
B035272,P00382,F0038,A056,Economy,84.32,USD,2025-09-30,travel_agency
B035273,P01420,F0055,A052,Economy,94.56,USD,2025-09-30,website
B035274,P01741,F0199,A061,Economy,108.59,USD,2025-09-30,mobile_app
B035275,P01362,F0267,A038,Economy,81.48,USD,2025-09-30,travel_agency
B035276,P01674,F0222,A018,Economy,104.6,EUR,2025-09-30,mobile_app
B035277,P00631,F0317,A005,Economy,166.45,USD,2025-09-30,mobile_app
B035278,P01479,F0045,A014,Business,1228.11,EUR,2025-09-30,website
B035279,P00083,F0165,A045,Economy,130.34,EUR,2025-09-30,website
B035280,P01170,F0119,A043,Economy,115.78,GBP,2025-09-30,mobile_app
B035281,P01458,F0039,A032,Economy,195.6,EUR,2025-09-30,travel_agency
B035282,P01885,F0362,A065,First,2426.3,USD,2025-09-30,mobile_app
B035283,P00179,F0276,A059,Economy,92.56,USD,2025-09-30,mobile_app
B035284,P01582,F0160,A035,Economy,151.65,EUR,2025-09-30,mobile_app
B035285,P01015,F0024,A055,Economy,75.17,USD,2025-09-30,travel_agency
B035286,P01674,F0329,A036,Business,1017.75,EUR,2025-09-30,travel_agency
B035287,P00521,F0023,A052,Economy,87.23,EUR,2025-09-30,website
B035288,P01727,F0187,A017,Economy,185.78,EUR,2025-09-30,website
B035289,P00419,F0239,A050,Economy,94.86,GBP,2025-09-30,travel_agency
B035290,P02071,F0308,A020,Premium Economy,285.8,EUR,2025-09-30,mobile_app
B035291,P01910,F0165,A045,Premium Economy,448.05,GBP,2025-09-30,travel_agency
B035292,P01518,F0038,A056,Economy,84.03,GBP,2025-09-30,website
B035293,P00974,F0022,A070,Premium Economy,465.81,GBP,2025-09-30,website
B035294,P00143,F0059,A067,Economy,128.07,GBP,2025-09-30,mobile_app
B035295,P00710,F0278,A073,Economy,156.79,EUR,2025-09-30,mobile_app
B035296,P00942,F0150,A036,Economy,144.33,USD,2025-09-30,mobile_app
B035297,P01904,F0344,A044,Economy,164.82,EUR,2025-09-30,mobile_app
B035298,P01421,F0344,A044,Economy,102.27,USD,2025-09-30,travel_agency
B035299,P01721,F0172,A014,Economy,162.03,USD,2025-09-30,website
B035300,P02029,F0026,A068,Business,594.34,USD,2025-09-30,website
B035301,P02138,F0348,A056,Economy,100.6,USD,2025-09-30,website
B035302,P00942,F0098,A022,First,1252.81,EUR,2025-09-30,website
B035303,P01787,F0181,A061,Economy,197.0,USD,2025-09-30,website
B035304,P01509,F0056,A023,Business,1283.26,EUR,2025-09-30,website
B035305,P00419,F0200,A028,Premium Economy,304.97,EUR,2025-09-30,travel_agency
B035306,P00534,F0098,A022,Economy,179.3,EUR,2025-09-30,mobile_app
B035307,P00243,F0038,A056,Premium Economy,309.69,EUR,2025-09-30,travel_agency
B035308,P01024,F0273,A075,First,1189.48,EUR,2025-09-30,travel_agency
B035309,P00308,F0158,A072,Economy,108.74,USD,2025-09-30,website
B035310,P00702,F0366,A033,Business,1311.33,USD,2025-09-30,travel_agency
B035311,P00294,F0045,A014,Economy,165.75,USD,2025-09-30,mobile_app
B035312,P01161,F0245,A050,Economy,106.45,EUR,2025-09-30,call_center
B035313,P01625,F0155,A017,Economy,176.23,USD,2025-09-30,mobile_app
B035314,P01797,F0304,A020,Premium Economy,242.14,EUR,2025-09-30,mobile_app
B035315,P00439,F0022,A070,Premium Economy,176.59,USD,2025-09-30,website
B035316,P01411,F0033,A014,Economy,93.05,USD,2025-09-30,website
B035317,P00220,F0324,A040,Economy,159.89,GBP,2025-09-30,website
B035318,P02194,F0060,A043,Premium Economy,324.42,GBP,2025-09-30,mobile_app
B035319,P00206,F0028,A011,Business,530.83,EUR,2025-09-30,mobile_app
B035320,P01077,F0012,A069,Economy,156.18,USD,2025-09-30,travel_agency
B035321,P02211,F0209,A006,Economy,114.59,GBP,2025-09-30,call_center
B035322,P00589,F0336,A038,Economy,147.57,USD,2025-09-30,mobile_app
B035323,P00122,F0313,A032,Premium Economy,425.61,EUR,2025-09-30,website
B035324,P00904,F0016,A008,Economy,180.6,GBP,2025-09-30,travel_agency
B035325,P00872,F0049,A038,Economy,147.18,USD,2025-09-30,website
B035326,P01387,F0364,A042,Economy,175.2,USD,2025-09-30,call_center
B035327,P01574,F0336,A038,Economy,193.46,EUR,2025-09-30,website
B035328,P01310,F0228,A067,Business,1227.86,EUR,2025-09-30,travel_agency
B035329,P00921,F0222,A018,Premium Economy,361.84,EUR,2025-09-30,website
B035330,P01739,F0114,A070,Economy,78.59,EUR,2025-09-30,website
B035331,P01208,F0044,A069,Economy,94.31,EUR,2025-09-30,website
B035332,P01336,F0363,A046,Economy,188.01,EUR,2025-09-30,mobile_app
B035333,P00936,F0132,A070,Economy,126.81,USD,2025-09-30,call_center
B035334,P01546,F0272,A032,Economy,78.57,EUR,2025-09-30,website
B035335,P00945,F0335,A076,Premium Economy,463.14,EUR,2025-09-30,mobile_app
B035336,P01513,F0129,A064,Economy,74.12,EUR,2025-09-30,mobile_app
B035337,P01319,F0095,A001,Economy,124.89,EUR,2025-09-30,website
B035338,P01981,F0096,A037,Business,561.09,EUR,2025-09-30,mobile_app
B035339,P00767,F0171,A052,Premium Economy,347.2,EUR,2025-09-30,website
B035340,P01629,F0362,A065,Premium Economy,190.68,USD,2025-09-30,travel_agency
B035341,P00925,F0064,A078,Premium Economy,218.67,GBP,2025-09-30,call_center
B035342,P01072,F0072,A014,Economy,114.08,EUR,2025-09-30,website
B035343,P00755,F0051,A075,Business,1375.85,USD,2025-09-30,website
B035344,P02232,F0347,A072,Premium Economy,254.85,USD,2025-09-30,mobile_app
B035345,P00444,F0319,A050,Economy,113.15,USD,2025-09-30,travel_agency
