booking_id,passenger_id,flight_id,airport_id,seat_class,amount,currency,booking_date,booking_channel
B017732,P00473,F0074,A077,Economy,92.49,GBP,2025-09-14,website
B017733,P01383,F0078,A032,Economy,80.93,USD,2025-09-14,mobile_app
B017734,P01203,F0219,A010,Economy,97.55,USD,2025-09-14,mobile_app
B017735,P01384,F0283,A008,Economy,171.8,EUR,2025-09-14,travel_agency
B017736,P01897,F0250,A073,Economy,84.29,USD,2025-09-14,website
B017737,P00862,F0009,A065,Premium Economy,287.07,GBP,2025-09-14,website
B017738,P00734,F0029,A041,Business,638.75,USD,2025-09-14,mobile_app
B017739,P00885,F0372,A063,Economy,170.02,USD,2025-09-14,website
B017740,P00179,F0368,A035,Economy,156.65,EUR,2025-09-14,website
B017741,P00166,F0092,A080,Economy,125.69,USD,2025-09-14,website
B017742,P00416,F0307,A005,Economy,90.57,EUR,2025-09-14,website
B017743,P01956,F0284,A054,Economy,123.35,EUR,2025-09-14,website
B017744,P00059,F0021,A024,Economy,79.18,USD,2025-09-14,travel_agency
B017745,P00629,F0173,A040,Economy,109.51,EUR,2025-09-14,website
B017746,P00067,F0091,A073,Economy,99.51,EUR,2025-09-14,call_center
B017747,P00552,F0303,A029,First,1158.12,EUR,2025-09-14,travel_agency
B017748,P01892,F0129,A064,Economy,194.19,USD,2025-09-14,mobile_app
B017749,P01633,F0297,A058,Economy,133.13,GBP,2025-09-14,travel_agency
B017750,P00380,F0280,A012,Business,583.55,USD,2025-09-14,mobile_app
B017751,P00159,F0117,A057,Business,1214.3,USD,2025-09-14,mobile_app
B017752,P01003,F0325,A058,Economy,124.17,EUR,2025-09-14,mobile_app
B017753,P00119,F0121,A013,Economy,184.65,GBP,2025-09-14,mobile_app
B017754,P01500,F0430,A030,Economy,169.08,EUR,2025-09-14,travel_agency
B017755,P01547,F0219,A010,Premium Economy,248.42,EUR,2025-09-14,travel_agency
B017756,P00620,F0166,A040,Economy,137.74,EUR,2025-09-14,mobile_app
B017757,P01883,F0265,A026,Economy,106.47,EUR,2025-09-14,mobile_app
